"year","sex","val","region_name","program_id","max","min"
1993,"Male",0.00537422395673262,"Eastern Cape","1",0.00671777994591577,0.00403066796754946
1993,"Male",0.00956671221430222,"Free State","1",0.0119583902678778,0.00717503416072667
1993,"Male",0.00855695034747592,"Gauteng","1",0.0106961879343449,0.00641771276060694
1993,"Male",0.0144562979204852,"KwaZulu-Natal","1",0.0180703724006065,0.0108422234403639
1993,"Male",0.00422823013835501,"Limpopo","1",0.00528528767294376,0.00317117260376625
1993,"Male",0.00823988804543834,"Mpumalanga","1",0.0102998600567979,0.00617991603407876
1993,"Male",0.00930547256463599,"North-West","1",0.011631840705795,0.006979104423477
1993,"Male",0.00396632108954831,"Northern Cape","1",0.00495790136193538,0.00297474081716123
1993,"Male",0.0011158080829791,"Western Cape","1",0.00139476010372387,0.000836856062234324
1994,"Female",0.0122062250237495,"Eastern Cape","1",0.0152577812796869,0.00915466876781216
1994,"Female",0.0206968750223947,"Free State","1",0.0258710937779934,0.015522656266796
1994,"Female",0.0194672867995246,"Gauteng","1",0.0243341084994058,0.0146004650996435
1994,"Female",0.0287316093553501,"KwaZulu-Natal","1",0.0359145116941877,0.0215487070165126
1994,"Female",0.00920953934610962,"Limpopo","1",0.011511924182637,0.00690715450958221
1994,"Female",0.0185890396083223,"Mpumalanga","1",0.0232362995104029,0.0139417797062417
1994,"Female",0.0187099296479363,"North-West","1",0.0233874120599203,0.0140324472359522
1994,"Female",0.00845548775596276,"Northern Cape","1",0.0105693596949534,0.00634161581697207
1994,"Female",0.00271617876650624,"Western Cape","1",0.0033952234581328,0.00203713407487968
1994,"Male",0.00789991111182003,"Eastern Cape","1",0.00987488888977504,0.00592493333386502
1994,"Male",0.0130177494173452,"Free State","1",0.0162721867716815,0.00976331206300892
1994,"Male",0.012260461292138,"Gauteng","1",0.0153255766151726,0.00919534596910353
1994,"Male",0.0187888724596245,"KwaZulu-Natal","1",0.0234860905745307,0.0140916543447184
1994,"Male",0.00590568783593885,"Limpopo","1",0.00738210979492356,0.00442926587695414
1994,"Male",0.011827154458667,"Mpumalanga","1",0.0147839430733337,0.00887036584400022
1994,"Male",0.0119677024693512,"North-West","1",0.014959628086689,0.0089757768520134
1994,"Male",0.00530090136992943,"Northern Cape","1",0.00662612671241179,0.00397567602744707
1994,"Male",0.00168202472924921,"Western Cape","1",0.00210253091156151,0.00126151854693691
1995,"Female",0.016662112698944,"Eastern Cape","1",0.02082764087368,0.012496584524208
1995,"Female",0.0257016732537964,"Free State","1",0.0321270915672455,0.0192762549403473
1995,"Female",0.0250594672109466,"Gauteng","1",0.0313243340136833,0.01879460040821
1995,"Female",0.034120674230218,"KwaZulu-Natal","1",0.0426508427877725,0.0255905056726635
1995,"Female",0.0121211546416327,"Limpopo","1",0.0151514433020409,0.00909086598122451
1995,"Female",0.0243628143271319,"Mpumalanga","1",0.0304535179089149,0.018272110745349
1995,"Female",0.0224741298195878,"North-West","1",0.0280926622744847,0.0168555973646909
1995,"Female",0.0105642860793351,"Northern Cape","1",0.0132053575991689,0.00792321455950135
1995,"Female",0.0038780313812887,"Western Cape","1",0.00484753922661088,0.00290852353596653
1995,"Male",0.0108150484333828,"Eastern Cape","1",0.0135188105417286,0.00811128632503713
1995,"Male",0.0162643161696058,"Free State","1",0.0203303952120072,0.0121982371272043
1995,"Male",0.0159022657592656,"Gauteng","1",0.0198778321990821,0.0119266993194492
1995,"Male",0.022540349680428,"KwaZulu-Natal","1",0.028175437100535,0.016905262260321
1995,"Male",0.00777929984316873,"Limpopo","1",0.00972412480396091,0.00583447488237654
1995,"Male",0.0156077771964153,"Mpumalanga","1",0.0195097214955191,0.0117058328973115
1995,"Male",0.014473269817905,"North-West","1",0.0180915872723813,0.0108549523634288
1995,"Male",0.00663538828484323,"Northern Cape","1",0.00829423535605404,0.00497654121363242
1995,"Male",0.00240337845938831,"Western Cape","1",0.00300422307423539,0.00180253384454123
1996,"Female",0.0210107729641019,"Eastern Cape","1",0.0262634662051274,0.0157580797230764
1996,"Female",0.0293032196444011,"Free State","1",0.0366290245555014,0.0219774147333008
1996,"Female",0.0290255144508487,"Gauteng","1",0.0362818930635608,0.0217691358381365
1996,"Female",0.0375119358972277,"KwaZulu-Natal","1",0.0468899198715347,0.0281339519229208
1996,"Female",0.0149776252738199,"Limpopo","1",0.0187220315922749,0.011233218955365
1996,"Female",0.0293018056500668,"Mpumalanga","1",0.0366272570625835,0.0219763542375501
1996,"Female",0.0254210241346283,"North-West","1",0.0317762801682854,0.0190657681009713
1996,"Female",0.0123636296740505,"Northern Cape","1",0.0154545370925632,0.0092727222555379
1996,"Female",0.00521004507998746,"Western Cape","1",0.00651255634998433,0.00390753380999059
1996,"Male",0.0137345564438497,"Eastern Cape","1",0.0171681955548121,0.0103009173328872
1996,"Male",0.0187427048142814,"Free State","1",0.0234283810178518,0.0140570286107111
1996,"Male",0.0186112538163929,"Gauteng","1",0.0232640672704911,0.0139584403622946
1996,"Male",0.0250981869735105,"KwaZulu-Natal","1",0.0313727337168881,0.0188236402301329
1996,"Male",0.00964474219920397,"Limpopo","1",0.012055927749005,0.00723355664940297
1996,"Male",0.0189677599104065,"Mpumalanga","1",0.0237096998880081,0.0142258199328048
1996,"Male",0.0165111616151724,"North-West","1",0.0206389520189655,0.0123833712113793
1996,"Male",0.00781202002194857,"Northern Cape","1",0.00976502502743571,0.00585901501646143
1996,"Male",0.00323953790426214,"Western Cape","1",0.00404942238032768,0.00242965342819661
1997,"Female",0.024435345855141,"Eastern Cape","1",0.0305441823189262,0.0183265093913557
1997,"Female",0.0309915654723698,"Free State","1",0.0387394568404623,0.0232436741042774
1997,"Female",0.0304937605267519,"Gauteng","1",0.0381172006584399,0.0228703203950639
1997,"Female",0.0386487931206439,"KwaZulu-Natal","1",0.0483109914008049,0.0289865948404829
1997,"Female",0.0173594344692745,"Limpopo","1",0.0216992930865931,0.0130195758519558
1997,"Female",0.0326150446340029,"Mpumalanga","1",0.0407688057925036,0.0244612834755022
1997,"Female",0.0272263097983758,"North-West","1",0.0340328872479697,0.0204197323487818
1997,"Female",0.0136584733137789,"Northern Cape","1",0.0170730916422236,0.0102438549853342
1997,"Female",0.00655540218523522,"Western Cape","1",0.00819425273154403,0.00491655163892642
1997,"Male",0.0161114307495496,"Eastern Cape","1",0.020139288436937,0.0120835730621622
1997,"Male",0.0200956551353611,"Free State","1",0.0251195689192014,0.0150717413515209
1997,"Male",0.0198173014435213,"Gauteng","1",0.0247716268044017,0.014862976082641
1997,"Male",0.0262224858085945,"KwaZulu-Natal","1",0.0327781072607431,0.0196668643564459
1997,"Male",0.0112399182188322,"Limpopo","1",0.0140498977735403,0.00842993866412416
1997,"Male",0.0213569055122031,"Mpumalanga","1",0.0266961318902539,0.0160176791341523
1997,"Male",0.0178483807612471,"North-West","1",0.0223104759515588,0.0133862855709353
1997,"Male",0.00867620720919797,"Northern Cape","1",0.0108452590114975,0.00650715540689848
1997,"Male",0.00409369043461162,"Western Cape","1",0.00511711304326452,0.00307026782595871
1998,"Female",0.0263864560593357,"Eastern Cape","1",0.0329830700741697,0.0197898420445018
1998,"Female",0.0309757026965293,"Free State","1",0.0387196283706616,0.023231777022397
1998,"Female",0.0296890237382871,"Gauteng","1",0.0371112796728589,0.0222667678037153
1998,"Female",0.0379889172778646,"KwaZulu-Natal","1",0.0474861465973307,0.0284916879583984
1998,"Female",0.0189732269620604,"Limpopo","1",0.0237165337025755,0.0142299202215453
1998,"Female",0.0340360108633164,"Mpumalanga","1",0.0425450135791455,0.0255270081474873
1998,"Female",0.0278712952687642,"North-West","1",0.0348391190859552,0.0209034714515731
1998,"Female",0.0143635797806003,"Northern Cape","1",0.0179544747257504,0.0107726848354502
1998,"Female",0.0077356051146826,"Western Cape","1",0.00966950639335325,0.00580170383601195
1998,"Male",0.0175359191385446,"Eastern Cape","1",0.0219198989231808,0.0131519393539085
1998,"Male",0.0203332112979192,"Free State","1",0.025416514122399,0.0152499084734394
1998,"Male",0.0195367894511807,"Gauteng","1",0.0244209868139759,0.0146525920883855
1998,"Male",0.0261215290440024,"KwaZulu-Natal","1",0.032651911305003,0.0195911467830018
1998,"Male",0.0123497155375614,"Limpopo","1",0.0154371444219517,0.00926228665317102
1998,"Male",0.0225318072688637,"Mpumalanga","1",0.0281647590860796,0.0168988554516478
1998,"Male",0.0184229126699605,"North-West","1",0.0230286408374506,0.0138171845024703
1998,"Male",0.00916494259474245,"Northern Cape","1",0.0114561782434281,0.00687370694605684
1998,"Male",0.00484615507936506,"Western Cape","1",0.00605769384920633,0.0036346163095238
1999,"Female",0.0267791125028576,"Eastern Cape","1",0.033473890628572,0.0200843343771432
1999,"Female",0.0298156272350457,"Free State","1",0.0372695340438071,0.0223617204262843
1999,"Female",0.0274961810104659,"Gauteng","1",0.0343702262630824,0.0206221357578494
1999,"Female",0.0361943795319135,"KwaZulu-Natal","1",0.0452429744148918,0.0271457846489351
1999,"Female",0.0197225890668034,"Limpopo","1",0.0246532363335043,0.0147919418001026
1999,"Female",0.0338346915759478,"Mpumalanga","1",0.0422933644699348,0.0253760186819609
1999,"Female",0.0275587810510548,"North-West","1",0.0344484763138186,0.0206690857882911
1999,"Female",0.0145256181983447,"Northern Cape","1",0.0181570227479308,0.0108942136487585
1999,"Female",0.00860384952983819,"Western Cape","1",0.0107548119122977,0.00645288714737864
1999,"Male",0.0179242591794502,"Eastern Cape","1",0.0224053239743127,0.0134431943845876
1999,"Male",0.0198005860658337,"Free State","1",0.0247507325822921,0.0148504395493753
1999,"Male",0.018277232383968,"Gauteng","1",0.02284654047996,0.013707924287976
1999,"Male",0.025171875633714,"KwaZulu-Natal","1",0.0314648445421425,0.0188789067252855
1999,"Male",0.0128941504737484,"Limpopo","1",0.0161176880921855,0.00967061285531128
1999,"Male",0.0226253029528755,"Mpumalanga","1",0.0282816286910944,0.0169689772146567
1999,"Male",0.0183430425622281,"North-West","1",0.0229288032027851,0.0137572819216711
1999,"Male",0.00930747954873532,"Northern Cape","1",0.0116343494359192,0.00698060966155149
1999,"Male",0.00540437994712852,"Western Cape","1",0.00675547493391065,0.00405328496034639
2000,"Female",0.0259421394628951,"Eastern Cape","1",0.0324276743286189,0.0194566045971713
2000,"Female",0.028109048755223,"Free State","1",0.0351363109440287,0.0210817865664172
2000,"Female",0.0248648490992667,"Gauteng","1",0.0310810613740834,0.01864863682445
2000,"Female",0.0338983763401758,"KwaZulu-Natal","1",0.0423729704252197,0.0254237822551318
2000,"Female",0.0196826732887239,"Limpopo","1",0.0246033416109048,0.0147620049665429
2000,"Female",0.0325596542911489,"Mpumalanga","1",0.0406995678639362,0.0244197407183617
2000,"Female",0.0266228971138974,"North-West","1",0.0332786213923717,0.019967172835423
2000,"Female",0.014304489812683,"Northern Cape","1",0.0178806122658537,0.0107283673595122
2000,"Female",0.00909012495023189,"Western Cape","1",0.0113626561877899,0.00681759371267392
2000,"Male",0.0174865269150344,"Eastern Cape","1",0.021858158643793,0.0131148951862758
2000,"Male",0.0188805241430335,"Free State","1",0.0236006551787919,0.0141603931072752
2000,"Male",0.016698450731291,"Gauteng","1",0.0208730634141137,0.0125238380484682
2000,"Male",0.0238227529550712,"KwaZulu-Natal","1",0.029778441193839,0.0178670647163034
2000,"Male",0.0129419229745464,"Limpopo","1",0.0161774037181829,0.00970644223090976
2000,"Male",0.0219898143554561,"Mpumalanga","1",0.0274872679443201,0.0164923607665921
2000,"Male",0.0178272588901092,"North-West","1",0.0222840736126365,0.0133704441675819
2000,"Male",0.00919489645957818,"Northern Cape","1",0.0114936205744727,0.00689617234468363
2000,"Male",0.00572890543500271,"Western Cape","1",0.00716113179375339,0.00429667907625203
2001,"Female",0.0243684288913847,"Eastern Cape","1",0.0304605361142309,0.0182763216685385
2001,"Female",0.0262319995711936,"Free State","1",0.032789999463992,0.0196739996783952
2001,"Female",0.022360799416519,"Gauteng","1",0.0279509992706488,0.0167705995623893
2001,"Female",0.0314855432921799,"KwaZulu-Natal","1",0.0393569291152249,0.023614157469135
2001,"Female",0.0190290836479145,"Limpopo","1",0.0237863545598931,0.0142718127359358
2001,"Female",0.030681258372793,"Mpumalanga","1",0.0383515729659913,0.0230109437795948
2001,"Female",0.0253173392164896,"North-West","1",0.031646674020612,0.0189880044123672
2001,"Female",0.0138266934311478,"Northern Cape","1",0.0172833667889347,0.0103700200733608
2001,"Female",0.00921445417999445,"Western Cape","1",0.0115180677249931,0.00691084063499584
2001,"Male",0.0165482973041213,"Eastern Cape","1",0.0206853716301517,0.012411222978091
2001,"Male",0.0178118700917744,"Free State","1",0.0222648376147179,0.0133589025688308
2001,"Male",0.0151670509325933,"Gauteng","1",0.0189588136657417,0.011375288199445
2001,"Male",0.0223615860943497,"KwaZulu-Natal","1",0.0279519826179371,0.0167711895707623
2001,"Male",0.0125991547875062,"Limpopo","1",0.0157489434843828,0.00944936609062965
2001,"Male",0.020936061795159,"Mpumalanga","1",0.0261700772439487,0.0157020463463692
2001,"Male",0.0170616489197301,"North-West","1",0.0213270611496627,0.0127962366897976
2001,"Male",0.00892177587432031,"Northern Cape","1",0.0111522198429004,0.00669133190574023
2001,"Male",0.00583121109315737,"Western Cape","1",0.00728901386644671,0.00437340831986803
2002,"Female",0.0225658115009871,"Eastern Cape","1",0.0282072643762339,0.0169243586257403
2002,"Female",0.0244566817675227,"Free State","1",0.0305708522094034,0.0183425113256421
2002,"Female",0.020263657241272,"Gauteng","1",0.02532957155159,0.015197742930954
2002,"Female",0.029222986769886,"KwaZulu-Natal","1",0.0365287334623575,0.0219172400774145
2002,"Female",0.0180473161632276,"Limpopo","1",0.0225591452040345,0.0135354871224207
2002,"Female",0.0286399882421346,"Mpumalanga","1",0.0357999853026683,0.021479991181601
2002,"Female",0.0238944273890379,"North-West","1",0.0298680342362974,0.0179208205417784
2002,"Female",0.0132133846160692,"Northern Cape","1",0.0165167307700865,0.00991003846205191
2002,"Female",0.00909022538704955,"Western Cape","1",0.0113627817338119,0.00681766904028716
2002,"Male",0.0154192756534942,"Eastern Cape","1",0.0192740945668678,0.0115644567401207
2002,"Male",0.0167559516455764,"Free State","1",0.0209449395569705,0.0125669637341823
2002,"Male",0.0138490184294017,"Gauteng","1",0.0173112730367521,0.0103867638220513
2002,"Male",0.0209408274887715,"KwaZulu-Natal","1",0.0261760343609644,0.0157056206165786
2002,"Male",0.0120180228500626,"Limpopo","1",0.0150225285625783,0.00901351713754695
2002,"Male",0.0197257367117741,"Mpumalanga","1",0.0246571708897176,0.0147943025338306
2002,"Male",0.0162038214558042,"North-West","1",0.0202547768197552,0.0121528660918531
2002,"Male",0.0085590713677546,"Northern Cape","1",0.0106988392096932,0.00641930352581595
2002,"Male",0.00577567289468545,"Western Cape","1",0.00721959111835682,0.00433175467101409
2003,"Female",0.0210092446906299,"Eastern Cape","1",0.0262615558632873,0.0157569335179724
2003,"Female",0.0230556362575139,"Free State","1",0.0288195453218923,0.0172917271931354
2003,"Female",0.018708111515835,"Gauteng","1",0.0233851393947938,0.0140310836368763
2003,"Female",0.0274127452332995,"KwaZulu-Natal","1",0.0342659315416244,0.0205595589249747
2003,"Female",0.0170771772125296,"Limpopo","1",0.021346471515662,0.0128078829093972
2003,"Female",0.0269197449445292,"Mpumalanga","1",0.0336496811806615,0.0201898087083969
2003,"Female",0.0226491335916092,"North-West","1",0.0283114169895114,0.0169868501937069
2003,"Female",0.0126703139891344,"Northern Cape","1",0.015837892486418,0.00950273549185079
2003,"Female",0.00889584723468156,"Western Cape","1",0.011119809043352,0.00667188542601117
2003,"Male",0.0144047241135528,"Eastern Cape","1",0.018005905141941,0.0108035430851646
2003,"Male",0.0158948726626044,"Free State","1",0.0198685908282555,0.0119211544969533
2003,"Male",0.0128460016550223,"Gauteng","1",0.0160575020687779,0.00963450124126675
2003,"Male",0.0197603723699449,"KwaZulu-Natal","1",0.0247004654624311,0.0148202792774587
2003,"Male",0.0114081038157351,"Limpopo","1",0.0142601297696688,0.0085560778618013
2003,"Male",0.0186681925615713,"Mpumalanga","1",0.0233352407019641,0.0140011444211785
2003,"Male",0.0154204165031273,"North-West","1",0.0192755206289091,0.0115653123773455
2003,"Male",0.00822705801702594,"Northern Cape","1",0.0102838225212824,0.00617029351276945
2003,"Male",0.00566791362224263,"Western Cape","1",0.00708489202780329,0.00425093521668198
2004,"Female",0.0198842232115289,"Eastern Cape","1",0.0248552790144111,0.0149131674086466
2004,"Female",0.0220886872430957,"Free State","1",0.0276108590538697,0.0165665154323218
2004,"Female",0.0176319092036955,"Gauteng","1",0.0220398865046194,0.0132239319027716
2004,"Female",0.0261261644020196,"KwaZulu-Natal","1",0.0326577055025245,0.0195946233015147
2004,"Female",0.0163005756223338,"Limpopo","1",0.0203757195279173,0.0122254317167504
2004,"Female",0.0256799149111906,"Mpumalanga","1",0.0320998936389883,0.019259936183393
2004,"Female",0.0217074681049172,"North-West","1",0.0271343351311465,0.0162806010786879
2004,"Female",0.0122812971596975,"Northern Cape","1",0.0153516214496219,0.00921097286977316
2004,"Female",0.00875075598105709,"Western Cape","1",0.0109384449763214,0.00656306698579281
2004,"Male",0.0136563931066689,"Eastern Cape","1",0.0170704913833361,0.0102422948300017
2004,"Male",0.0152940484863938,"Free State","1",0.0191175606079923,0.0114705363647954
2004,"Male",0.0121406186643099,"Gauteng","1",0.0151757733303874,0.00910546399823243
2004,"Male",0.0189026607081255,"KwaZulu-Natal","1",0.0236283258851569,0.0141769955310941
2004,"Male",0.0109037882307582,"Limpopo","1",0.0136297352884478,0.00817784117306866
2004,"Male",0.0178894646271104,"Mpumalanga","1",0.022361830783888,0.0134170984703328
2004,"Male",0.0148147791217572,"North-West","1",0.0185184739021965,0.0111110843413179
2004,"Male",0.00798262995610432,"Northern Cape","1",0.00997828744513041,0.00598697246707824
2004,"Male",0.00558669496069337,"Western Cape","1",0.00698336870086672,0.00419002122052003
2005,"Female",0.0191511080115004,"Eastern Cape","1",0.0239388850143755,0.0143633310086253
2005,"Female",0.0214553289213558,"Free State","1",0.0268191611516947,0.0160914966910168
2005,"Female",0.0168852214457118,"Gauteng","1",0.0211065268071398,0.0126639160842839
2005,"Female",0.0252445297568887,"KwaZulu-Natal","1",0.0315556621961109,0.0189333973176665
2005,"Female",0.0157323640601244,"Limpopo","1",0.0196654550751555,0.0117992730450933
2005,"Female",0.0248412527321048,"Mpumalanga","1",0.031051565915131,0.0186309395490786
2005,"Female",0.0210395800641585,"North-West","1",0.0262994750801982,0.0157796850481189
2005,"Female",0.0120215633952886,"Northern Cape","1",0.0150269542441108,0.00901617254646647
2005,"Female",0.00870005738420021,"Western Cape","1",0.0108750717302503,0.00652504303815016
2005,"Male",0.0131877583767978,"Eastern Cape","1",0.0164846979709972,0.00989081878259832
2005,"Male",0.014914833682079,"Free State","1",0.0186435421025987,0.0111861252615592
2005,"Male",0.0116562933405947,"Gauteng","1",0.0145703666757434,0.00874222000544605
2005,"Male",0.0183352485436999,"KwaZulu-Natal","1",0.0229190606796249,0.0137514364077749
2005,"Male",0.0105433884668241,"Limpopo","1",0.0131792355835302,0.00790754135011809
2005,"Male",0.0173745954680138,"Mpumalanga","1",0.0217182443350172,0.0130309466010103
2005,"Male",0.0144008617717571,"North-West","1",0.0180010772146964,0.0108006463288179
2005,"Male",0.00782589237754883,"Northern Cape","1",0.00978236547193604,0.00586941928316162
2005,"Male",0.00557006434749204,"Western Cape","1",0.00696258043436505,0.00417754826061903
2006,"Female",0.0187458571506488,"Eastern Cape","1",0.0234323214383109,0.0140593928629866
2006,"Female",0.0210835460061881,"Free State","1",0.0263544325077351,0.015812659504641
2006,"Female",0.0163589966768503,"Gauteng","1",0.0204487458460628,0.0122692475076377
2006,"Female",0.0246816917600548,"KwaZulu-Natal","1",0.0308521147000685,0.0185112688200411
2006,"Female",0.0153633371424895,"Limpopo","1",0.0192041714281119,0.0115225028568671
2006,"Female",0.0243297381512257,"Mpumalanga","1",0.0304121726890322,0.0182473036134193
2006,"Female",0.0205988281831434,"North-West","1",0.0257485352289292,0.0154491211373575
2006,"Female",0.0118676996540458,"Northern Cape","1",0.0148346245675573,0.00890077474053438
2006,"Female",0.00876469883964566,"Western Cape","1",0.0109558735495571,0.00657352412973424
2006,"Male",0.0129396155123691,"Eastern Cape","1",0.0161745193904614,0.00970471163427686
2006,"Male",0.0146924476451026,"Free State","1",0.0183655595563782,0.0110193357338269
2006,"Male",0.0113089847376657,"Gauteng","1",0.0141362309220822,0.00848173855324931
2006,"Male",0.0179792630135743,"KwaZulu-Natal","1",0.0224740787669679,0.0134844472601807
2006,"Male",0.0103105721297773,"Limpopo","1",0.0128882151622217,0.00773292909733301
2006,"Male",0.0170676471739156,"Mpumalanga","1",0.0213345589673945,0.0128007353804367
2006,"Male",0.0141339311785841,"North-West","1",0.0176674139732302,0.0106004483839381
2006,"Male",0.00773855802081833,"Northern Cape","1",0.00967319752602291,0.00580391851561375
2006,"Male",0.00562529245790298,"Western Cape","1",0.00703161557237872,0.00421896934342723
2007,"Female",0.018516320882784,"Eastern Cape","1",0.02314540110348,0.013887240662088
2007,"Female",0.0208397359806947,"Free State","1",0.0260496699758683,0.015629801985521
2007,"Female",0.0159311473833316,"Gauteng","1",0.0199139342291645,0.0119483605374987
2007,"Female",0.0243008145103227,"KwaZulu-Natal","1",0.0303760181379034,0.018225610882742
2007,"Female",0.0151066784877988,"Limpopo","1",0.0188833481097485,0.0113300088658491
2007,"Female",0.0239807380969781,"Mpumalanga","1",0.0299759226212226,0.0179855535727336
2007,"Female",0.0202799701496083,"North-West","1",0.0253499626870104,0.0152099776122062
2007,"Female",0.0117716191905832,"Northern Cape","1",0.0147145239882291,0.00882871439293744
2007,"Female",0.00892108551806414,"Western Cape","1",0.0111513568975802,0.0066908141385481
2007,"Male",0.012813729401436,"Eastern Cape","1",0.016017161751795,0.00961029705107702
2007,"Male",0.0145422000130163,"Free State","1",0.0181777500162704,0.0109066500097623
2007,"Male",0.0110188980920547,"Gauteng","1",0.0137736226150683,0.008264173569041
2007,"Male",0.0177387400948438,"KwaZulu-Natal","1",0.0221734251185548,0.0133040550711329
2007,"Male",0.0101440294799073,"Limpopo","1",0.0126800368498841,0.00760802210993046
2007,"Male",0.0168674522743496,"Mpumalanga","1",0.021084315342937,0.0126505892057622
