"sim_id","general_sim_id","region_id_1_sim_id","region_id_2_sim_id","region_id_3_sim_id","region_id_4_sim_id","region_id_5_sim_id","region_id_6_sim_id","region_id_7_sim_id","region_id_8_sim_id","region_id_9_sim_id","total_disease_mort_SA_2005","total_disease_mort_SA_2017"
1741943,390,8,30,3,4,5,3,34,27,22,325215.081905496,153575.511484514
1741944,390,8,30,3,4,5,3,34,27,23,324615.090986692,153508.658734197
1741945,390,8,30,3,4,5,3,34,28,7,320463.074944499,150969.295636727
1741946,390,8,30,3,4,5,3,34,28,17,319448.705370946,148533.096103409
1741947,390,8,30,3,4,5,3,34,28,22,321192.486005197,149924.459862804
1741948,390,8,30,3,4,5,3,34,28,23,320592.495086393,149857.607112487
1741949,390,8,30,3,4,5,5,16,4,7,336153.730922701,156649.991660814
1741950,390,8,30,3,4,5,5,16,4,17,335139.361349148,154213.792127496
1741951,390,8,30,3,4,5,5,16,4,22,336883.141983399,155605.155886892
1741952,390,8,30,3,4,5,5,16,4,23,336283.151064595,155538.303136575
1741953,390,8,30,3,4,5,5,16,17,7,329897.598263183,153673.617019308
1741954,390,8,30,3,4,5,5,16,17,17,328883.22868963,151237.41748599
1741955,390,8,30,3,4,5,5,16,17,22,330627.009323882,152628.781245386
1741956,390,8,30,3,4,5,5,16,17,23,330027.018405078,152561.928495069
1741957,390,8,30,3,4,5,5,16,25,7,334866.975821091,157785.436579134
1741958,390,8,30,3,4,5,5,16,25,17,333852.606247539,155349.237045816
1741959,390,8,30,3,4,5,5,16,25,22,335596.38688179,156740.600805211
1741960,390,8,30,3,4,5,5,16,25,23,334996.395962986,156673.748054894
1741961,390,8,30,3,4,5,5,16,27,7,336814.508025441,159370.396593707
1741962,390,8,30,3,4,5,5,16,27,17,335800.138451888,156934.197060389
1741963,390,8,30,3,4,5,5,16,27,22,337543.91908614,158325.560819784
1741964,390,8,30,3,4,5,5,16,27,23,336943.928167336,158258.708069467
1741965,390,8,30,3,4,5,5,16,28,7,332791.912125143,155719.344971997
1741966,390,8,30,3,4,5,5,16,28,17,331777.54255159,153283.145438679
1741967,390,8,30,3,4,5,5,16,28,22,333521.323185841,154674.509198074
1741968,390,8,30,3,4,5,5,16,28,23,332921.332267037,154607.656447757
1741969,390,8,30,3,4,5,5,34,4,7,336288.808388937,156843.49873366
1741970,390,8,30,3,4,5,5,34,4,17,335274.438815384,154407.299200342
1741971,390,8,30,3,4,5,5,34,4,22,337018.219449635,155798.662959737
1741972,390,8,30,3,4,5,5,34,4,23,336418.228530831,155731.81020942
1741973,390,8,30,3,4,5,5,34,17,7,330032.675729419,153867.124092154
1741974,390,8,30,3,4,5,5,34,17,17,329018.306155866,151430.924558836
1741975,390,8,30,3,4,5,5,34,17,22,330762.086790117,152822.288318231
1741976,390,8,30,3,4,5,5,34,17,23,330162.095871313,152755.435567914
1741977,390,8,30,3,4,5,5,34,25,7,335002.053287327,157978.943651979
1741978,390,8,30,3,4,5,5,34,25,17,333987.683713774,155542.744118661
1741979,390,8,30,3,4,5,5,34,25,22,335731.464348026,156934.107878056
1741980,390,8,30,3,4,5,5,34,25,23,335131.473429221,156867.255127739
1741981,390,8,30,3,4,5,5,34,27,7,336949.585491677,159563.903666552
1741982,390,8,30,3,4,5,5,34,27,17,335935.215918124,157127.704133234
1741983,390,8,30,3,4,5,5,34,27,22,337678.996552375,158519.06789263
1741984,390,8,30,3,4,5,5,34,27,23,337079.005633571,158452.215142313
1741985,390,8,30,3,4,5,5,34,28,7,332926.989591379,155912.852044842
1741986,390,8,30,3,4,5,5,34,28,17,331912.620017826,153476.652511524
1741987,390,8,30,3,4,5,5,34,28,22,333656.400652077,154868.01627092
1741988,390,8,30,3,4,5,5,34,28,23,333056.409733273,154801.163520603
1741989,390,8,30,3,4,5,9,16,4,7,336201.93035183,161983.463777967
1741990,390,8,30,3,4,5,9,16,4,17,335187.560778277,159547.264244649
1741991,390,8,30,3,4,5,9,16,4,22,336931.341412528,160938.628004044
1741992,390,8,30,3,4,5,9,16,4,23,336331.350493724,160871.775253727
1741993,390,8,30,3,4,5,9,16,17,7,329945.797692312,159007.089136461
1741994,390,8,30,3,4,5,9,16,17,17,328931.428118759,156570.889603143
1741995,390,8,30,3,4,5,9,16,17,22,330675.20875301,157962.253362538
1741996,390,8,30,3,4,5,9,16,17,23,330075.217834206,157895.400612221
1741997,390,8,30,3,4,5,9,16,25,7,334915.17525022,163118.908696286
1741998,390,8,30,3,4,5,9,16,25,17,333900.805676667,160682.709162968
1741999,390,8,30,3,4,5,9,16,25,22,335644.586310918,162074.072922363
1742000,390,8,30,3,4,5,9,16,25,23,335044.595392114,162007.220172046
1742001,390,8,30,3,4,5,9,16,27,7,336862.70745457,164703.868710859
1742002,390,8,30,3,4,5,9,16,27,17,335848.337881017,162267.669177542
1742003,390,8,30,3,4,5,9,16,27,22,337592.118515268,163659.032936937
1742004,390,8,30,3,4,5,9,16,27,23,336992.127596464,163592.18018662
1742005,390,8,30,3,4,5,9,16,28,7,332840.111554271,161052.817089149
1742006,390,8,30,3,4,5,9,16,28,17,331825.741980719,158616.617555831
1742007,390,8,30,3,4,5,9,16,28,22,333569.52261497,160007.981315227
1742008,390,8,30,3,4,5,9,16,28,23,332969.531696166,159941.12856491
1742009,390,8,30,3,4,5,9,34,4,7,336337.007818065,162176.970850812
1742010,390,8,30,3,4,5,9,34,4,17,335322.638244512,159740.771317494
1742011,390,8,30,3,4,5,9,34,4,22,337066.418878764,161132.135076889
1742012,390,8,30,3,4,5,9,34,4,23,336466.427959959,161065.282326572
1742013,390,8,30,3,4,5,9,34,17,7,330080.875158547,159200.596209306
1742014,390,8,30,3,4,5,9,34,17,17,329066.505584995,156764.396675988
1742015,390,8,30,3,4,5,9,34,17,22,330810.286219246,158155.760435383
1742016,390,8,30,3,4,5,9,34,17,23,330210.295300442,158088.907685066
1742017,390,8,30,3,4,5,9,34,25,7,335050.252716456,163312.415769131
1742018,390,8,30,3,4,5,9,34,25,17,334035.883142903,160876.216235813
1742019,390,8,30,3,4,5,9,34,25,22,335779.663777154,162267.579995209
1742020,390,8,30,3,4,5,9,34,25,23,335179.67285835,162200.727244892
1742021,390,8,30,3,4,5,9,34,27,7,336997.784920806,164897.375783705
1742022,390,8,30,3,4,5,9,34,27,17,335983.415347253,162461.176250387
1742023,390,8,30,3,4,5,9,34,27,22,337727.195981504,163852.540009782
1742024,390,8,30,3,4,5,9,34,27,23,337127.2050627,163785.687259465
1742025,390,8,30,3,4,5,9,34,28,7,332975.189020507,161246.324161995
1742026,390,8,30,3,4,5,9,34,28,17,331960.819446954,158810.124628677
1742027,390,8,30,3,4,5,9,34,28,22,333704.600081205,160201.488388072
1742028,390,8,30,3,4,5,9,34,28,23,333104.609162401,160134.635637755
1742029,390,8,30,3,4,5,22,16,4,7,331887.277097683,155183.12726614
1742030,390,8,30,3,4,5,22,16,4,17,330872.90752413,152746.927732822
1742031,390,8,30,3,4,5,22,16,4,22,332616.688158381,154138.291492217
1742032,390,8,30,3,4,5,22,16,4,23,332016.697239577,154071.4387419
1742033,390,8,30,3,4,5,22,16,17,7,325631.144438165,152206.752624634
1742034,390,8,30,3,4,5,22,16,17,17,324616.774864612,149770.553091316
1742035,390,8,30,3,4,5,22,16,17,22,326360.555498863,151161.916850711
1742036,390,8,30,3,4,5,22,16,17,23,325760.564580059,151095.064100394
1742037,390,8,30,3,4,5,22,16,25,7,330600.521996073,156318.572184459
1742038,390,8,30,3,4,5,22,16,25,17,329586.15242252,153882.372651141
1742039,390,8,30,3,4,5,22,16,25,22,331329.933056771,155273.736410536
1742040,390,8,30,3,4,5,22,16,25,23,330729.942137967,155206.883660219
1742041,390,8,30,3,4,5,22,16,27,7,332548.054200423,157903.532199032
1742042,390,8,30,3,4,5,22,16,27,17,331533.68462687,155467.332665715
1742043,390,8,30,3,4,5,22,16,27,22,333277.465261121,156858.69642511
1742044,390,8,30,3,4,5,22,16,27,23,332677.474342317,156791.843674793
1742045,390,8,30,3,4,5,22,16,28,7,328525.458300125,154252.480577322
1742046,390,8,30,3,4,5,22,16,28,17,327511.088726572,151816.281044004
1742047,390,8,30,3,4,5,22,16,28,22,329254.869360823,153207.6448034
1742048,390,8,30,3,4,5,22,16,28,23,328654.878442019,153140.792053083
1742049,390,8,30,3,4,5,22,34,4,7,332022.354563919,155376.634338985
1742050,390,8,30,3,4,5,22,34,4,17,331007.984990366,152940.434805667
1742051,390,8,30,3,4,5,22,34,4,22,332751.765624617,154331.798565062
1742052,390,8,30,3,4,5,22,34,4,23,332151.774705813,154264.945814745
1742053,390,8,30,3,4,5,22,34,17,7,325766.221904401,152400.259697479
1742054,390,8,30,3,4,5,22,34,17,17,324751.852330848,149964.060164161
1742055,390,8,30,3,4,5,22,34,17,22,326495.632965099,151355.423923556
1742056,390,8,30,3,4,5,22,34,17,23,325895.642046295,151288.571173239
1742057,390,8,30,3,4,5,22,34,25,7,330735.599462309,156512.079257304
1742058,390,8,30,3,4,5,22,34,25,17,329721.229888756,154075.879723986
1742059,390,8,30,3,4,5,22,34,25,22,331465.010523007,155467.243483382
1742060,390,8,30,3,4,5,22,34,25,23,330865.019604203,155400.390733065
1742061,390,8,30,3,4,5,22,34,27,7,332683.131666659,158097.039271878
1742062,390,8,30,3,4,5,22,34,27,17,331668.762093106,155660.83973856
1742063,390,8,30,3,4,5,22,34,27,22,333412.542727357,157052.203497955
1742064,390,8,30,3,4,5,22,34,27,23,332812.551808553,156985.350747638
1742065,390,8,30,3,4,5,22,34,28,7,328660.535766361,154445.987650168
1742066,390,8,30,3,4,5,22,34,28,17,327646.166192808,152009.78811685
1742067,390,8,30,3,4,5,22,34,28,22,329389.946827059,153401.151876245
1742068,390,8,30,3,4,5,22,34,28,23,328789.955908255,153334.299125928
1742069,390,8,30,3,4,5,38,16,4,7,329873.225122284,158516.922993074
1742070,390,8,30,3,4,5,38,16,4,17,328858.855548731,156080.723459757
1742071,390,8,30,3,4,5,38,16,4,22,330602.636182983,157472.087219152
1742072,390,8,30,3,4,5,38,16,4,23,330002.645264179,157405.234468835
1742073,390,8,30,3,4,5,38,16,17,7,323617.092462767,155540.548351568
1742074,390,8,30,3,4,5,38,16,17,17,322602.722889214,153104.34881825
1742075,390,8,30,3,4,5,38,16,17,22,324346.503523465,154495.712577646
1742076,390,8,30,3,4,5,38,16,17,23,323746.512604661,154428.859827329
1742077,390,8,30,3,4,5,38,16,25,7,328586.470020675,159652.367911394
1742078,390,8,30,3,4,5,38,16,25,17,327572.100447122,157216.168378076
1742079,390,8,30,3,4,5,38,16,25,22,329315.881081373,158607.532137471
1742080,390,8,30,3,4,5,38,16,25,23,328715.890162569,158540.679387154
1742081,390,8,30,3,4,5,38,16,27,7,330534.002225025,161237.327925967
1742082,390,8,30,3,4,5,38,16,27,17,329519.632651472,158801.128392649
1742083,390,8,30,3,4,5,38,16,27,22,331263.413285723,160192.492152044
1742084,390,8,30,3,4,5,38,16,27,23,330663.422366919,160125.639401728
1742085,390,8,30,3,4,5,38,16,28,7,326511.406324726,157586.276304257
1742086,390,8,30,3,4,5,38,16,28,17,325497.036751173,155150.076770939
1742087,390,8,30,3,4,5,38,16,28,22,327240.817385425,156541.440530334
1742088,390,8,30,3,4,5,38,16,28,23,326640.82646662,156474.587780018
1742089,390,8,30,3,4,5,38,34,4,7,330008.30258852,158710.43006592
1742090,390,8,30,3,4,5,38,34,4,17,328993.933014967,156274.230532602
1742091,390,8,30,3,4,5,38,34,4,22,330737.713649218,157665.594291997
1742092,390,8,30,3,4,5,38,34,4,23,330137.722730414,157598.74154168
1742093,390,8,30,3,4,5,38,34,17,7,323752.169929002,155734.055424414
1742094,390,8,30,3,4,5,38,34,17,17,322737.800355449,153297.855891096
1742095,390,8,30,3,4,5,38,34,17,22,324481.580989701,154689.219650491
1742096,390,8,30,3,4,5,38,34,17,23,323881.590070896,154622.366900174
1742097,390,8,30,3,4,5,38,34,25,7,328721.54748691,159845.874984239
1742098,390,8,30,3,4,5,38,34,25,17,327707.177913358,157409.675450921
1742099,390,8,30,3,4,5,38,34,25,22,329450.958547609,158801.039210316
1742100,390,8,30,3,4,5,38,34,25,23,328850.967628805,158734.186459999
1742101,390,8,30,3,4,5,38,34,27,7,330669.07969126,161430.834998812
1742102,390,8,30,3,4,5,38,34,27,17,329654.710117707,158994.635465495
1742103,390,8,30,3,4,5,38,34,27,22,331398.490751959,160385.99922489
1742104,390,8,30,3,4,5,38,34,27,23,330798.499833155,160319.146474573
1742105,390,8,30,3,4,5,38,34,28,7,326646.483790962,157779.783377102
1742106,390,8,30,3,4,5,38,34,28,17,325632.114217409,155343.583843785
1742107,390,8,30,3,4,5,38,34,28,22,327375.89485166,156734.94760318
1742108,390,8,30,3,4,5,38,34,28,23,326775.903932856,156668.094852863
1742109,390,8,30,3,4,17,3,16,4,7,316885.386886388,149079.14873619
1742110,390,8,30,3,4,17,3,16,4,17,315871.017312835,146642.949202873
1742111,390,8,30,3,4,17,3,16,4,22,317614.797947086,148034.312962268
1742112,390,8,30,3,4,17,3,16,4,23,317014.807028282,147967.460211951
1742113,390,8,30,3,4,17,3,16,17,7,310629.25422687,146102.774094684
1742114,390,8,30,3,4,17,3,16,17,17,309614.884653317,143666.574561366
1742115,390,8,30,3,4,17,3,16,17,22,311358.665287568,145057.938320762
1742116,390,8,30,3,4,17,3,16,17,23,310758.674368764,144991.085570445
1742117,390,8,30,3,4,17,3,16,25,7,315598.631784778,150214.59365451
1742118,390,8,30,3,4,17,3,16,25,17,314584.262211225,147778.394121192
1742119,390,8,30,3,4,17,3,16,25,22,316328.042845476,149169.757880587
1742120,390,8,30,3,4,17,3,16,25,23,315728.051926672,149102.90513027
1742121,390,8,30,3,4,17,3,16,27,7,317546.163989128,151799.553669083
1742122,390,8,30,3,4,17,3,16,27,17,316531.794415575,149363.354135765
1742123,390,8,30,3,4,17,3,16,27,22,318275.575049826,150754.717895161
1742124,390,8,30,3,4,17,3,16,27,23,317675.584131022,150687.865144844
1742125,390,8,30,3,4,17,3,16,28,7,313523.56808883,148148.502047373
1742126,390,8,30,3,4,17,3,16,28,17,312509.198515277,145712.302514055
1742127,390,8,30,3,4,17,3,16,28,22,314252.979149528,147103.66627345
1742128,390,8,30,3,4,17,3,16,28,23,313652.988230724,147036.813523134
1742129,390,8,30,3,4,17,3,34,4,7,317020.464352624,149272.655809036
1742130,390,8,30,3,4,17,3,34,4,17,316006.094779071,146836.456275718
1742131,390,8,30,3,4,17,3,34,4,22,317749.875413322,148227.820035113
1742132,390,8,30,3,4,17,3,34,4,23,317149.884494518,148160.967284796
1742133,390,8,30,3,4,17,3,34,17,7,310764.331693106,146296.28116753
1742134,390,8,30,3,4,17,3,34,17,17,309749.962119553,143860.081634212
1742135,390,8,30,3,4,17,3,34,17,22,311493.742753804,145251.445393607
1742136,390,8,30,3,4,17,3,34,17,23,310893.751835,145184.59264329
1742137,390,8,30,3,4,17,3,34,25,7,315733.709251014,150408.100727355
1742138,390,8,30,3,4,17,3,34,25,17,314719.339677461,147971.901194037
1742139,390,8,30,3,4,17,3,34,25,22,316463.120311712,149363.264953432
1742140,390,8,30,3,4,17,3,34,25,23,315863.129392908,149296.412203115
1742141,390,8,30,3,4,17,3,34,27,7,317681.241455364,151993.060741928
1742142,390,8,30,3,4,17,3,34,27,17,316666.871881811,149556.861208611
1742143,390,8,30,3,4,17,3,34,27,22,318410.652516062,150948.224968006
1742144,390,8,30,3,4,17,3,34,27,23,317810.661597258,150881.372217689
1742145,390,8,30,3,4,17,3,34,28,7,313658.645555066,148342.009120218
1742146,390,8,30,3,4,17,3,34,28,17,312644.275981513,145905.809586901
1742147,390,8,30,3,4,17,3,34,28,22,314388.056615764,147297.173346296
1742148,390,8,30,3,4,17,3,34,28,23,313788.06569696,147230.320595979
1742149,390,8,30,3,4,17,5,16,4,7,329349.301533268,154022.705144306
1742150,390,8,30,3,4,17,5,16,4,17,328334.931959715,151586.505610988
1742151,390,8,30,3,4,17,5,16,4,22,330078.712593966,152977.869370384
1742152,390,8,30,3,4,17,5,16,4,23,329478.721675162,152911.016620067
1742153,390,8,30,3,4,17,5,16,17,7,323093.16887375,151046.3305028
1742154,390,8,30,3,4,17,5,16,17,17,322078.799300197,148610.130969482
1742155,390,8,30,3,4,17,5,16,17,22,323822.579934448,150001.494728878
1742156,390,8,30,3,4,17,5,16,17,23,323222.589015644,149934.641978561
1742157,390,8,30,3,4,17,5,16,25,7,328062.546431658,155158.150062625
1742158,390,8,30,3,4,17,5,16,25,17,327048.176858105,152721.950529308
1742159,390,8,30,3,4,17,5,16,25,22,328791.957492356,154113.314288703
1742160,390,8,30,3,4,17,5,16,25,23,328191.966573552,154046.461538386
1742161,390,8,30,3,4,17,5,16,27,7,330010.078636008,156743.110077199
1742162,390,8,30,3,4,17,5,16,27,17,328995.709062455,154306.910543881
1742163,390,8,30,3,4,17,5,16,27,22,330739.489696706,155698.274303276
1742164,390,8,30,3,4,17,5,16,27,23,330139.498777902,155631.421552959
1742165,390,8,30,3,4,17,5,16,28,7,325987.482735709,153092.058455489
1742166,390,8,30,3,4,17,5,16,28,17,324973.113162157,150655.858922171
1742167,390,8,30,3,4,17,5,16,28,22,326716.893796408,152047.222681566
1742168,390,8,30,3,4,17,5,16,28,23,326116.902877604,151980.369931249
1742169,390,8,30,3,4,17,5,34,4,7,329484.378999503,154216.212217152
1742170,390,8,30,3,4,17,5,34,4,17,328470.00942595,151780.012683834
1742171,390,8,30,3,4,17,5,34,4,22,330213.790060202,153171.376443229
1742172,390,8,30,3,4,17,5,34,4,23,329613.799141398,153104.523692912
1742173,390,8,30,3,4,17,5,34,17,7,323228.246339986,151239.837575645
1742174,390,8,30,3,4,17,5,34,17,17,322213.876766433,148803.638042328
1742175,390,8,30,3,4,17,5,34,17,22,323957.657400684,150195.001801723
1742176,390,8,30,3,4,17,5,34,17,23,323357.66648188,150128.149051406
1742177,390,8,30,3,4,17,5,34,25,7,328197.623897894,155351.657135471
1742178,390,8,30,3,4,17,5,34,25,17,327183.254324341,152915.457602153
1742179,390,8,30,3,4,17,5,34,25,22,328927.034958592,154306.821361548
1742180,390,8,30,3,4,17,5,34,25,23,328327.044039788,154239.968611231
1742181,390,8,30,3,4,17,5,34,27,7,330145.156102244,156936.617150044
1742182,390,8,30,3,4,17,5,34,27,17,329130.786528691,154500.417616726
1742183,390,8,30,3,4,17,5,34,27,22,330874.567162942,155891.781376122
1742184,390,8,30,3,4,17,5,34,27,23,330274.576244138,155824.928625805
1742185,390,8,30,3,4,17,5,34,28,7,326122.560201945,153285.565528334
1742186,390,8,30,3,4,17,5,34,28,17,325108.190628392,150849.365995016
1742187,390,8,30,3,4,17,5,34,28,22,326851.971262644,152240.729754412
1742188,390,8,30,3,4,17,5,34,28,23,326251.980343839,152173.877004095
1742189,390,8,30,3,4,17,9,16,4,7,329397.500962396,159356.177261459
1742190,390,8,30,3,4,17,9,16,4,17,328383.131388843,156919.977728141
1742191,390,8,30,3,4,17,9,16,4,22,330126.912023094,158311.341487536
1742192,390,8,30,3,4,17,9,16,4,23,329526.92110429,158244.488737219
1742193,390,8,30,3,4,17,9,16,17,7,323141.368302878,156379.802619953
1742194,390,8,30,3,4,17,9,16,17,17,322126.998729325,153943.603086635
1742195,390,8,30,3,4,17,9,16,17,22,323870.779363576,155334.96684603
1742196,390,8,30,3,4,17,9,16,17,23,323270.788444772,155268.114095713
1742197,390,8,30,3,4,17,9,16,25,7,328110.745860786,160491.622179778
1742198,390,8,30,3,4,17,9,16,25,17,327096.376287233,158055.42264646
1742199,390,8,30,3,4,17,9,16,25,22,328840.156921485,159446.786405855
1742200,390,8,30,3,4,17,9,16,25,23,328240.16600268,159379.933655538
1742201,390,8,30,3,4,17,9,16,27,7,330058.278065136,162076.582194351
1742202,390,8,30,3,4,17,9,16,27,17,329043.908491583,159640.382661033
1742203,390,8,30,3,4,17,9,16,27,22,330787.689125834,161031.746420429
1742204,390,8,30,3,4,17,9,16,27,23,330187.69820703,160964.893670112
1742205,390,8,30,3,4,17,9,16,28,7,326035.682164838,158425.530572641
1742206,390,8,30,3,4,17,9,16,28,17,325021.312591285,155989.331039323
1742207,390,8,30,3,4,17,9,16,28,22,326765.093225536,157380.694798719
1742208,390,8,30,3,4,17,9,16,28,23,326165.102306732,157313.842048402
1742209,390,8,30,3,4,17,9,34,4,7,329532.578428632,159549.684334304
1742210,390,8,30,3,4,17,9,34,4,17,328518.208855079,157113.484800986
1742211,390,8,30,3,4,17,9,34,4,22,330261.98948933,158504.848560381
1742212,390,8,30,3,4,17,9,34,4,23,329661.998570526,158437.995810064
1742213,390,8,30,3,4,17,9,34,17,7,323276.445769114,156573.309692798
1742214,390,8,30,3,4,17,9,34,17,17,322262.076195561,154137.11015948
1742215,390,8,30,3,4,17,9,34,17,22,324005.856829812,155528.473918875
1742216,390,8,30,3,4,17,9,34,17,23,323405.865911008,155461.621168558
1742217,390,8,30,3,4,17,9,34,25,7,328245.823327022,160685.129252623
1742218,390,8,30,3,4,17,9,34,25,17,327231.453753469,158248.929719305
1742219,390,8,30,3,4,17,9,34,25,22,328975.23438772,159640.2934787
1742220,390,8,30,3,4,17,9,34,25,23,328375.243468916,159573.440728384
1742221,390,8,30,3,4,17,9,34,27,7,330193.355531372,162270.089267197
1742222,390,8,30,3,4,17,9,34,27,17,329178.985957819,159833.889733879
1742223,390,8,30,3,4,17,9,34,27,22,330922.76659207,161225.253493274
1742224,390,8,30,3,4,17,9,34,27,23,330322.775673266,161158.400742957
1742225,390,8,30,3,4,17,9,34,28,7,326170.759631074,158619.037645487
1742226,390,8,30,3,4,17,9,34,28,17,325156.390057521,156182.838112169
1742227,390,8,30,3,4,17,9,34,28,22,326900.170691772,157574.201871564
1742228,390,8,30,3,4,17,9,34,28,23,326300.179772968,157507.349121247
1742229,390,8,30,3,4,17,22,16,4,7,325082.847708249,152555.840749632
1742230,390,8,30,3,4,17,22,16,4,17,324068.478134696,150119.641216314
1742231,390,8,30,3,4,17,22,16,4,22,325812.258768948,151511.004975709
1742232,390,8,30,3,4,17,22,16,4,23,325212.267850143,151444.152225392
1742233,390,8,30,3,4,17,22,16,17,7,318826.715048731,149579.466108126
1742234,390,8,30,3,4,17,22,16,17,17,317812.345475179,147143.266574808
1742235,390,8,30,3,4,17,22,16,17,22,319556.12610943,148534.630334203
1742236,390,8,30,3,4,17,22,16,17,23,318956.135190626,148467.777583886
1742237,390,8,30,3,4,17,22,16,25,7,323796.09260664,153691.285667951
1742238,390,8,30,3,4,17,22,16,25,17,322781.723033087,151255.086134633
1742239,390,8,30,3,4,17,22,16,25,22,324525.503667338,152646.449894028
1742240,390,8,30,3,4,17,22,16,25,23,323925.512748534,152579.597143711
1742241,390,8,30,3,4,17,22,16,27,7,325743.62481099,155276.245682524
1742242,390,8,30,3,4,17,22,16,27,17,324729.255237437,152840.046149206
1742243,390,8,30,3,4,17,22,16,27,22,326473.035871688,154231.409908602
1742244,390,8,30,3,4,17,22,16,27,23,325873.044952884,154164.557158285
1742245,390,8,30,3,4,17,22,16,28,7,321721.028910691,151625.194060814
1742246,390,8,30,3,4,17,22,16,28,17,320706.659337138,149188.994527496
1742247,390,8,30,3,4,17,22,16,28,22,322450.439971389,150580.358286892
1742248,390,8,30,3,4,17,22,16,28,23,321850.449052585,150513.505536575
1742249,390,8,30,3,4,17,22,34,4,7,325217.925174485,152749.347822477
1742250,390,8,30,3,4,17,22,34,4,17,324203.555600932,150313.148289159
1742251,390,8,30,3,4,17,22,34,4,22,325947.336235183,151704.512048554
1742252,390,8,30,3,4,17,22,34,4,23,325347.345316379,151637.659298237
1742253,390,8,30,3,4,17,22,34,17,7,318961.792514967,149772.973180971
1742254,390,8,30,3,4,17,22,34,17,17,317947.422941414,147336.773647653
1742255,390,8,30,3,4,17,22,34,17,22,319691.203575666,148728.137407048
1742256,390,8,30,3,4,17,22,34,17,23,319091.212656861,148661.284656731
1742257,390,8,30,3,4,17,22,34,25,7,323931.170072875,153884.792740796
1742258,390,8,30,3,4,17,22,34,25,17,322916.800499322,151448.593207478
1742259,390,8,30,3,4,17,22,34,25,22,324660.581133574,152839.956966873
1742260,390,8,30,3,4,17,22,34,25,23,324060.59021477,152773.104216557
1742261,390,8,30,3,4,17,22,34,27,7,325878.702277225,155469.75275537
1742262,390,8,30,3,4,17,22,34,27,17,324864.332703672,153033.553222052
1742263,390,8,30,3,4,17,22,34,27,22,326608.113337924,154424.916981447
1742264,390,8,30,3,4,17,22,34,27,23,326008.12241912,154358.06423113
1742265,390,8,30,3,4,17,22,34,28,7,321856.106376927,151818.70113366
1742266,390,8,30,3,4,17,22,34,28,17,320841.736803374,149382.501600342
1742267,390,8,30,3,4,17,22,34,28,22,322585.517437625,150773.865359737
1742268,390,8,30,3,4,17,22,34,28,23,321985.526518821,150707.01260942
1742269,390,8,30,3,4,17,38,16,4,7,323068.795732851,155889.636476566
