measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Free State,Male,30-34 years,All causes,Rate,1993,1121.2956790139863,1237.6668683823732,1018.3976605409151
Deaths,Free State,Female,30-34 years,All causes,Rate,1993,692.1939784913794,809.3664493213141,587.9604529452031
Deaths,Free State,Male,35-39 years,All causes,Number,1993,1325.0995578160666,1489.8793252647686,1179.8237922636536
Deaths,Free State,Female,35-39 years,All causes,Number,1993,639.302306678593,744.7484290776449,546.5556359943934
Deaths,Free State,Male,35-39 years,All causes,Rate,1993,1271.1435021666205,1429.2136859844754,1131.7831467012657
Deaths,Free State,Female,35-39 years,All causes,Rate,1993,733.9895753872477,855.053356633422,627.5061657031013
Deaths,Free State,Male,40-44 years,All causes,Number,1993,1062.071314240768,1215.1888714609722,927.7367641404661
Deaths,Free State,Female,40-44 years,All causes,Number,1993,485.3700146398388,561.2116775179503,416.0485013124592
Deaths,Free State,Male,40-44 years,All causes,Rate,1993,1277.7431760305788,1461.9538888568127,1116.1296832318383
Deaths,Free State,Female,40-44 years,All causes,Rate,1993,706.5338217044455,816.9335132829493,605.6252524474992
Deaths,Free State,Male,45-49 years,All causes,Number,1993,882.4152448773322,1023.0262747635065,756.911292058044
Deaths,Free State,Female,45-49 years,All causes,Number,1993,397.82269385889174,461.09715219421435,339.9924395073829
Deaths,Free State,Male,45-49 years,All causes,Rate,1993,1394.4311164508388,1616.6308081807051,1196.104287823661
Deaths,Free State,Female,45-49 years,All causes,Rate,1993,715.4828123059507,829.2817184411307,611.4752892095881
Deaths,Free State,Male,50-54 years,All causes,Number,1993,746.3062541115254,866.6912096604478,636.8716489047259
Deaths,Free State,Female,50-54 years,All causes,Number,1993,357.5126386248956,411.78919240713725,307.7437012500933
Deaths,Free State,Male,50-54 years,All causes,Rate,1993,1621.9199094705302,1883.548101824313,1384.0897104173785
Deaths,Free State,Female,50-54 years,All causes,Rate,1993,820.3573482536882,944.9016717897994,706.1563128798466
Deaths,Free State,Male,55-59 years,All causes,Number,1993,622.9797944749446,723.7829163396231,531.5636630039278
Deaths,Free State,Female,55-59 years,All causes,Number,1993,373.1319851094054,424.61788049730467,324.81864258559835
Deaths,Free State,Male,55-59 years,All causes,Rate,1993,1930.0752214069412,2242.3768553876316,1646.8557466279965
Deaths,Free State,Female,55-59 years,All causes,Rate,1993,1029.5221427165636,1171.578764648583,896.2190277281096
Deaths,Northern Cape,Male,40-44 years,All causes,Rate,1991,975.1251491755042,1124.3714473655643,832.7981960581366
Deaths,Northern Cape,Female,40-44 years,All causes,Rate,1991,558.8972758645256,655.7848701893612,468.31470391543917
Deaths,Northern Cape,Male,45-49 years,All causes,Number,1991,189.03345003098798,222.71420955218866,158.1590731338719
Deaths,Northern Cape,Female,45-49 years,All causes,Number,1991,112.04604134038556,131.63067638784622,93.88060495523466
Deaths,Northern Cape,Male,45-49 years,All causes,Rate,1991,1048.7963813911879,1235.6641484586119,877.4990011545431
Deaths,Northern Cape,Female,45-49 years,All causes,Rate,1991,608.0086267219773,714.2830378266352,509.43538041880686
Deaths,Northern Cape,Male,50-54 years,All causes,Number,1991,184.35488724957176,218.29250911208004,153.06154072685288
Deaths,Northern Cape,Female,50-54 years,All causes,Number,1991,113.21722115164044,132.56082877930922,95.1221236051249
Deaths,Northern Cape,Male,50-54 years,All causes,Rate,1991,1272.619920139971,1506.8946620183192,1056.5988710275465
Deaths,Northern Cape,Female,50-54 years,All causes,Rate,1991,758.1753594608455,887.7126022689363,636.9989434769801
Deaths,Northern Cape,Male,55-59 years,All causes,Number,1991,195.92817852995773,232.24116343712785,162.29538611084078
Deaths,Northern Cape,Female,55-59 years,All causes,Number,1991,119.02761635066287,138.78036290635498,100.54131037972857
Deaths,Northern Cape,Male,55-59 years,All causes,Rate,1991,1636.866874261655,1940.240909309002,1355.884300887946
Deaths,Northern Cape,Female,55-59 years,All causes,Rate,1991,947.9299128480359,1105.2397867674115,800.7059076534441
Deaths,Northern Cape,Male,15-19 years,All causes,Number,1991,70.44312622779069,80.16452503858379,60.97315046451165
Deaths,Northern Cape,Female,15-19 years,All causes,Number,1991,56.75042493288749,62.07153785430082,51.35461675306624
Deaths,Northern Cape,Male,15-19 years,All causes,Rate,1991,153.4192340566749,174.59162715417153,132.79441931691738
Deaths,Northern Cape,Female,15-19 years,All causes,Rate,1991,120.70428147568863,132.02192557420872,109.22776565935452
Deaths,Northern Cape,Male,20-24 years,All causes,Number,1991,132.97132827271568,150.8084944981814,116.16511105603135
Deaths,Northern Cape,Female,20-24 years,All causes,Number,1991,98.06332749766007,114.44021338966904,82.45172465416042
Deaths,Northern Cape,Male,20-24 years,All causes,Rate,1991,320.70850873744007,363.72929415471765,280.1742301745754
Deaths,Northern Cape,Female,20-24 years,All causes,Rate,1991,237.50682111226843,277.1712115340822,199.6959262707146
Deaths,Northern Cape,Male,25-29 years,All causes,Number,1991,219.87208167720533,242.33748072530526,197.76697531522368
Deaths,Northern Cape,Female,25-29 years,All causes,Number,1991,136.49359801425203,162.1766775126592,112.11693247009269
Deaths,Northern Cape,Male,25-29 years,All causes,Rate,1991,597.0988024248043,658.1072886559431,537.0687502438742
Deaths,Northern Cape,Female,25-29 years,All causes,Rate,1991,374.4320900714372,444.88645039282994,307.5615118065215
Deaths,Northern Cape,Male,30-34 years,All causes,Number,1991,273.58761883729113,302.8100524015177,245.13041994621057
Deaths,Northern Cape,Female,30-34 years,All causes,Number,1991,156.0052127868427,184.0142352107292,129.48000071238067
Deaths,Northern Cape,Male,30-34 years,All causes,Rate,1991,848.6760783484951,939.3248453595359,760.4010896691697
Deaths,Northern Cape,Female,30-34 years,All causes,Rate,1991,474.6932196733864,559.9191733244678,393.98220946278497
Deaths,Northern Cape,Male,35-39 years,All causes,Number,1991,253.75381145304223,286.34842571297804,222.01764675295726
Deaths,Northern Cape,Female,35-39 years,All causes,Number,1991,143.85021983318987,169.54678578103338,119.70334572525508
Deaths,Northern Cape,Male,35-39 years,All causes,Rate,1991,934.7738131516215,1054.8452780312912,817.8646896132102
Deaths,Northern Cape,Female,35-39 years,All causes,Rate,1991,522.0132052011119,615.2626056445063,434.3874291453804
Deaths,Northern Cape,Male,40-44 years,All causes,Number,1991,214.20207014895016,246.9864425563372,182.93764422217555
Deaths,Northern Cape,Female,40-44 years,All causes,Number,1991,122.24420789262919,143.43584316145618,102.43163188809487
Deaths,Gauteng,Male,15-19 years,All causes,Number,1993,630.1385359321063,712.8532437986153,552.7610923993647
Deaths,Gauteng,Female,15-19 years,All causes,Number,1993,386.7115994368876,444.694231787892,340.98972971928697
Deaths,Gauteng,Male,15-19 years,All causes,Rate,1993,207.55263813231386,234.79689451578164,182.06634960784052
Deaths,Gauteng,Female,15-19 years,All causes,Rate,1993,128.67312168216506,147.9660684642554,113.45977997150563
Deaths,Gauteng,Male,20-24 years,All causes,Number,1993,1618.7435314894897,1829.0308317737083,1426.4365737147193
Deaths,Gauteng,Female,20-24 years,All causes,Number,1993,814.1669518481284,995.2603090858228,675.672361702773
Deaths,Gauteng,Male,20-24 years,All causes,Rate,1993,434.297764999209,490.7164025069786,382.70312982032345
Deaths,Gauteng,Female,20-24 years,All causes,Rate,1993,237.39814966655172,290.202095868916,197.01532724333384
Deaths,Gauteng,Male,25-29 years,All causes,Number,1993,2568.106494003948,2829.062837634025,2314.955482707843
Deaths,Gauteng,Female,25-29 years,All causes,Number,1993,1207.626026535183,1504.447081327986,979.8684036699029
Deaths,Gauteng,Male,25-29 years,All causes,Rate,1993,625.1225769402798,688.643969989915,563.501139937591
Deaths,Gauteng,Female,25-29 years,All causes,Rate,1993,339.38878345130627,422.8067741829996,275.38024036964845
Deaths,Gauteng,Male,30-34 years,All causes,Number,1993,2966.689607209698,3303.903039778909,2659.5673244281834
Deaths,Gauteng,Female,30-34 years,All causes,Number,1993,1311.222819765785,1569.9399290216709,1087.0246704709618
Deaths,Gauteng,Male,30-34 years,All causes,Rate,1993,783.1576304514922,872.1764722492721,702.08236101397
Deaths,Gauteng,Female,30-34 years,All causes,Rate,1993,407.8145703060286,488.28038065613686,338.0847955188523
Deaths,Gauteng,Male,35-39 years,All causes,Number,1993,2972.023200065045,3376.842433354718,2603.624842690612
Deaths,Gauteng,Female,35-39 years,All causes,Number,1993,1183.3840366150353,1434.4022892788676,984.7808597626731
Deaths,Gauteng,Male,35-39 years,All causes,Rate,1993,922.8666495643464,1048.5703013720035,808.4723346856115
Deaths,Gauteng,Female,35-39 years,All causes,Rate,1993,444.8946059658291,539.2652102276109,370.22951046392285
Deaths,Gauteng,Male,40-44 years,All causes,Number,1993,2520.430484891284,2911.9818748051957,2162.4780157508767
Deaths,Gauteng,Female,40-44 years,All causes,Number,1993,998.1355589113431,1188.5819430499314,839.2178648543679
Deaths,Gauteng,Male,40-44 years,All causes,Rate,1993,1030.5814138546546,1190.6832644842052,884.2178605049971
Deaths,Gauteng,Female,40-44 years,All causes,Rate,1993,491.41305636884744,585.1757110186966,413.17295255689146
Deaths,Gauteng,Male,45-49 years,All causes,Number,1993,2364.5521020444826,2791.768144189043,1986.4354331775867
Deaths,Gauteng,Female,45-49 years,All causes,Number,1993,935.722264991945,1110.0108256683934,788.2190108850389
Deaths,Gauteng,Male,45-49 years,All causes,Rate,1993,1252.8678611657413,1479.2300751827443,1052.5211562719146
Deaths,Gauteng,Female,45-49 years,All causes,Rate,1993,572.1679066334424,678.7404705696622,481.9738060103306
Deaths,Gauteng,Male,50-54 years,All causes,Number,1993,2142.1513471599214,2539.118900413504,1795.891014476038
Deaths,Gauteng,Female,50-54 years,All causes,Number,1993,923.1527130567201,1089.723978423365,782.0219786221528
Deaths,Gauteng,Male,50-54 years,All causes,Rate,1993,1559.2013306545118,1848.1409231255377,1307.169852024686
Deaths,Gauteng,Female,50-54 years,All causes,Rate,1993,733.0103166052221,865.2727843820306,620.9483761836129
Deaths,Gauteng,Male,55-59 years,All causes,Number,1993,2029.5776895304477,2404.35914043135,1701.6585601045508
Deaths,Gauteng,Female,55-59 years,All causes,Number,1993,969.4231823613954,1130.1313796174354,831.2418331123374
Deaths,Gauteng,Male,55-59 years,All causes,Rate,1993,2099.239163380979,2486.884289506667,1760.0648206279782
Deaths,Gauteng,Female,55-59 years,All causes,Rate,1993,1001.2043987980566,1167.1811950447848,858.4929625365369
Deaths,Eastern Cape,Male,15-19 years,All causes,Number,1995,664.6034711162955,730.2268173957339,600.6657112137394
Deaths,Eastern Cape,Female,15-19 years,All causes,Number,1995,407.9538398366291,504.2032127108916,341.2373552297718
Deaths,Eastern Cape,Male,15-19 years,All causes,Rate,1995,184.70450744591582,202.9423415504196,166.93512620846758
Deaths,Eastern Cape,Female,15-19 years,All causes,Rate,1995,106.10343581395428,131.13663359188732,88.75135439942159
Deaths,Eastern Cape,Male,20-24 years,All causes,Number,1995,1152.57880544632,1259.7526551317826,1041.523153906584
Deaths,Eastern Cape,Female,20-24 years,All causes,Number,1995,810.3774653522945,1004.9872119845828,667.7525991621858
Deaths,Eastern Cape,Male,20-24 years,All causes,Rate,1995,432.38499247923176,472.5908022436001,390.722941408293
Deaths,Eastern Cape,Female,20-24 years,All causes,Rate,1995,259.57155381470915,321.90689318507305,213.88746249624336
Deaths,Eastern Cape,Male,25-29 years,All causes,Number,1995,1635.91369045484,1768.4845348635065,1502.5608751991651
Deaths,Eastern Cape,Female,25-29 years,All causes,Number,1995,1134.0166881689354,1395.9159003307054,939.8092119771129
Deaths,Eastern Cape,Male,25-29 years,All causes,Rate,1995,838.1794707963975,906.1036900616532,769.854599641897
Deaths,Eastern Cape,Female,25-29 years,All causes,Rate,1995,450.5340439742242,554.5841099035258,373.3772608937138
Deaths,Eastern Cape,Male,30-34 years,All causes,Number,1995,1972.746716906142,2158.5534801031736,1798.8838100202404
Deaths,Eastern Cape,Female,30-34 years,All causes,Number,1995,1167.330197005542,1401.0513689333184,988.5188210685438
Deaths,Eastern Cape,Male,30-34 years,All causes,Rate,1995,1195.7945777133539,1308.422680464391,1090.406329167336
Deaths,Eastern Cape,Female,30-34 years,All causes,Rate,1995,523.7599577760421,628.6264226839806,443.53052573454926
Deaths,Eastern Cape,Male,35-39 years,All causes,Number,1995,1981.5498972204139,2219.41001632428,1777.5141214078005
Deaths,Eastern Cape,Female,35-39 years,All causes,Number,1995,1049.8462499415605,1248.8932892192458,897.1937924891258
Deaths,Eastern Cape,Male,35-39 years,All causes,Rate,1995,1380.225648841305,1545.904362097084,1238.1068904629071
Deaths,Eastern Cape,Female,35-39 years,All causes,Rate,1995,535.9314074510092,637.5420575009413,458.0045239879371
Deaths,Eastern Cape,Male,40-44 years,All causes,Number,1995,1904.1005582484793,2110.1515551960433,1682.241581644151
Deaths,Eastern Cape,Female,40-44 years,All causes,Number,1995,906.3759046574187,1062.4849484723395,782.8539193375049
Deaths,Eastern Cape,Male,40-44 years,All causes,Rate,1995,1509.1470197037693,1672.458377711271,1333.3066146965136
Deaths,Eastern Cape,Female,40-44 years,All causes,Rate,1995,552.1247254147388,647.2195558357303,476.8805117535002
Deaths,Eastern Cape,Male,45-49 years,All causes,Number,1995,1474.2391924716235,1662.3054544715408,1279.6972336042897
Deaths,Eastern Cape,Female,45-49 years,All causes,Number,1995,763.7729576791099,896.2735793647709,657.2627910112847
Deaths,Eastern Cape,Male,45-49 years,All causes,Rate,1995,1647.239457576248,1857.3750780285627,1429.8682247146512
Deaths,Eastern Cape,Female,45-49 years,All causes,Rate,1995,619.4547867985972,726.9188486402005,533.0701722063361
Deaths,Eastern Cape,Male,50-54 years,All causes,Number,1995,1637.7911793001535,1845.5599856239648,1424.7416960685994
Deaths,Eastern Cape,Female,50-54 years,All causes,Number,1995,795.1113226803667,916.1323474187591,690.0794567659827
Deaths,Eastern Cape,Male,50-54 years,All causes,Rate,1995,2053.053020174525,2313.501593052678,1785.9848551218386
Deaths,Eastern Cape,Female,50-54 years,All causes,Rate,1995,737.4356919091803,849.6781170486748,640.0226070948648
Deaths,Eastern Cape,Male,55-59 years,All causes,Number,1995,1883.1210078313563,2122.2456260823606,1644.3411395282353
Deaths,Eastern Cape,Female,55-59 years,All causes,Number,1995,1100.186550292729,1245.0441413241645,971.7467384709495
Deaths,Eastern Cape,Male,55-59 years,All causes,Rate,1995,2677.7998954665604,3017.8353340247186,2338.254691667909
Deaths,Eastern Cape,Female,55-59 years,All causes,Rate,1995,1038.4067194771499,1175.1299832311863,917.1793116265188
Deaths,Limpopo,Male,15-19 years,All causes,Number,1994,183.71269726290282,209.9299163379712,158.64947640651152
Deaths,Limpopo,Female,15-19 years,All causes,Number,1994,219.29916329994668,258.3887030226875,187.77471733082825
Deaths,Limpopo,Male,15-19 years,All causes,Rate,1994,63.22888149524784,72.25213063768567,54.602806950437326
Deaths,Limpopo,Female,15-19 years,All causes,Rate,1994,71.35536837959701,84.0742883459724,61.097971947981634
Deaths,Limpopo,Male,20-24 years,All causes,Number,1994,306.3411885998793,349.75701503164885,265.34376233946574
Deaths,Limpopo,Female,20-24 years,All causes,Number,1994,375.8912856266917,474.8734003716982,299.78616385934964
Deaths,Limpopo,Male,20-24 years,All causes,Rate,1994,143.5880856541985,163.93792967264417,124.37179293043177
Deaths,Limpopo,Female,20-24 years,All causes,Rate,1994,150.00683225614998,189.50759763877468,119.6355821864545
Deaths,Limpopo,Male,25-29 years,All causes,Number,1994,503.2673742067945,570.5434782726935,445.0884463371256
Deaths,Limpopo,Female,25-29 years,All causes,Number,1994,570.5447835730533,719.519468858528,450.12638839356106
Deaths,Limpopo,Male,25-29 years,All causes,Rate,1994,338.6891579410515,383.96466794514606,299.5358706429274
Deaths,Limpopo,Female,25-29 years,All causes,Rate,1994,287.76486213410715,362.9030125596949,227.02960719017997
Deaths,Limpopo,Male,30-34 years,All causes,Number,1994,661.122888069178,754.6832750019859,582.3737208763561
Deaths,Limpopo,Female,30-34 years,All causes,Number,1994,608.2229688748765,749.0191989409096,488.7321014297397
Deaths,Limpopo,Male,30-34 years,All causes,Rate,1994,571.5138237657752,652.3929696158556,503.4383744462358
Deaths,Limpopo,Female,30-34 years,All causes,Rate,1994,368.1887139374362,453.4199293437664,295.8547327113109
Deaths,Limpopo,Male,35-39 years,All causes,Number,1994,625.8788728536615,733.7451512129069,539.5111923867743
Deaths,Limpopo,Female,35-39 years,All causes,Number,1994,506.1702720013376,619.2108424004247,409.619952524685
Deaths,Limpopo,Male,35-39 years,All causes,Rate,1994,682.0942080741156,799.6488450918022,587.9691350505462
Deaths,Limpopo,Female,35-39 years,All causes,Rate,1994,380.5035034542614,465.47951932981863,307.92370797311276
Deaths,Limpopo,Male,40-44 years,All causes,Number,1994,581.6573476901491,687.6013061030972,492.3381907830469
Deaths,Limpopo,Female,40-44 years,All causes,Number,1994,442.12274551494465,533.3248412117888,361.5330120523432
Deaths,Limpopo,Male,40-44 years,All causes,Rate,1994,745.2395374852774,880.9786059945332,630.8007404059313
Deaths,Limpopo,Female,40-44 years,All causes,Rate,1994,415.67532700791554,501.4217884536813,339.9064050278203
Deaths,Limpopo,Male,45-49 years,All causes,Number,1994,451.2095384459136,535.7724182634029,372.9355485163956
Deaths,Limpopo,Female,45-49 years,All causes,Number,1994,379.89642230017716,458.798227247667,309.6235592933676
Deaths,Limpopo,Male,45-49 years,All causes,Rate,1994,807.7019602263454,959.0764281203963,667.5851193489053
Deaths,Limpopo,Female,45-49 years,All causes,Rate,1994,446.52906110492114,539.2699947240537,363.9305587300002
Deaths,Limpopo,Male,50-54 years,All causes,Number,1994,462.10735860824576,552.6485398050927,380.45617524960204
Deaths,Limpopo,Female,50-54 years,All causes,Number,1994,376.92928129470806,450.2533226534659,309.5517726963495
Deaths,Limpopo,Male,50-54 years,All causes,Rate,1994,993.8358106966034,1188.5591072206043,818.2318769008457
Deaths,Limpopo,Female,50-54 years,All causes,Rate,1994,519.1002282326652,620.0807794743525,426.3091349776682
Deaths,Limpopo,Male,55-59 years,All causes,Number,1994,471.23741361952796,560.3475479073876,386.70215496086036
Deaths,Limpopo,Female,55-59 years,All causes,Number,1994,423.3939386304988,503.1438793171839,351.6349152828154
Deaths,Limpopo,Male,55-59 years,All causes,Rate,1994,1253.6195347577557,1490.6766992772564,1028.732782204895
Deaths,Limpopo,Female,55-59 years,All causes,Rate,1994,633.8004580715401,753.1823016139693,526.3806352567883
Deaths,Free State,Male,15-19 years,All causes,Number,2003,322.1354950183824,333.788442279296,312.6806651571295
Deaths,Free State,Female,15-19 years,All causes,Number,2003,379.07848238449077,455.67819656020816,332.272587085425
Deaths,Free State,Male,15-19 years,All causes,Rate,2003,210.78120061346524,218.40601145339016,204.59467220982808
Deaths,Free State,Female,15-19 years,All causes,Rate,2003,243.47811707587522,292.6773068023367,213.41518344856277
Deaths,Free State,Male,20-24 years,All causes,Number,2003,732.0736029024221,781.4971848343513,703.7291451347791
Deaths,Free State,Female,20-24 years,All causes,Number,2003,1452.8826390660802,1776.8801595256457,1244.291474134941
Deaths,Free State,Male,20-24 years,All causes,Rate,2003,536.4996423487755,572.7196807779015,515.7274257374654
Deaths,Free State,Female,20-24 years,All causes,Rate,2003,1033.8876328955243,1264.4479138740921,885.4518129918581
Deaths,Free State,Male,25-29 years,All causes,Number,2003,1755.2688350034928,1975.6851468786367,1634.1900783330254
Deaths,Free State,Female,25-29 years,All causes,Number,2003,2658.9768611159693,3229.6079143127718,2252.1135998188074
Deaths,Free State,Male,25-29 years,All causes,Rate,2003,1521.4221733224526,1712.473400098283,1416.4742009986596
Deaths,Free State,Female,25-29 years,All causes,Rate,2003,2174.384732734462,2641.0196509392663,1841.6713208156386
Deaths,Free State,Male,30-34 years,All causes,Number,2003,2803.5260906234307,3274.50826856241,2524.199338951266
Deaths,Free State,Female,30-34 years,All causes,Number,2003,3113.1591984308325,3805.565429816502,2595.8728248673983
Deaths,Free State,Male,30-34 years,All causes,Rate,2003,2742.4458444302963,3203.166763350747,2469.2047670871584
Deaths,Free State,Female,30-34 years,All causes,Rate,2003,2765.243028949941,3380.2682758135825,2305.7668353816634
Deaths,Free State,Male,35-39 years,All causes,Number,2003,3080.2354741659246,3709.7838256308655,2666.1429101445665
Deaths,Free State,Female,35-39 years,All causes,Number,2003,2817.7465712671633,3466.4648243318634,2333.385770439775
Deaths,Free State,Male,35-39 years,All causes,Rate,2003,3430.8373000276124,4132.042771002737,2969.6114534246835
Deaths,Free State,Female,35-39 years,All causes,Rate,2003,2788.906807815984,3430.985400254126,2309.5034616665002
Deaths,Free State,Male,40-44 years,All causes,Number,2003,2824.4760809472896,3347.8945371931354,2425.568749363093
Deaths,Free State,Female,40-44 years,All causes,Number,2003,2205.3977406321133,2690.868438450238,1801.8656987121349
Deaths,Free State,Male,40-44 years,All causes,Rate,2003,3602.6760109328675,4270.306772162043,3093.861691782527
Deaths,Free State,Female,40-44 years,All causes,Rate,2003,2463.6835436977076,3006.010284641564,2012.891728363739
Deaths,Free State,Male,45-49 years,All causes,Number,2003,2433.000660543585,2824.6662377399584,2136.176708064315
Deaths,Free State,Female,45-49 years,All causes,Number,2003,1718.940468416945,2148.4697770142607,1349.499395404153
Deaths,Free State,Male,45-49 years,All causes,Rate,2003,3595.53047932172,4174.340647090466,3156.8789057978934
Deaths,Free State,Female,45-49 years,All causes,Rate,2003,2223.8979159013866,2779.6061278837683,1745.9295118657496
Deaths,Free State,Male,50-54 years,All causes,Number,2003,2035.224558479047,2253.872723297882,1864.83454267519
Deaths,Free State,Female,50-54 years,All causes,Number,2003,1394.426175098737,1696.6239175948228,1117.5731963401274
Deaths,Free State,Male,50-54 years,All causes,Rate,2003,4009.1865001255715,4439.901266718206,3673.5354053748683
Deaths,Free State,Female,50-54 years,All causes,Rate,2003,2429.5276379810975,2956.050863549314,1947.162938032886
Deaths,Free State,Male,55-59 years,All causes,Number,2003,1631.693677679166,1760.792881689171,1533.8467643163394
Deaths,Free State,Female,55-59 years,All causes,Number,2003,1100.6667557826845,1282.5025543621978,930.0028486770973
Deaths,Free State,Male,55-59 years,All causes,Rate,2003,4163.015103280313,4492.3918383054515,3913.373774328069
Deaths,Free State,Female,55-59 years,All causes,Rate,2003,2363.2167659491984,2753.632307797097,1996.7881403044428
Deaths,KwaZulu-Natal,Male,15-19 years,All causes,Number,1994,814.9078061203115,897.1610862441992,738.8896448434851
Deaths,KwaZulu-Natal,Female,15-19 years,All causes,Number,1994,672.032706001641,931.1410777930852,522.3862824168824
Deaths,KwaZulu-Natal,Male,15-19 years,All causes,Rate,1994,179.1035226347967,197.18145992759528,162.39596336656516
Deaths,KwaZulu-Natal,Female,15-19 years,All causes,Rate,1994,138.8792920424095,192.4254764993447,107.95402727697845
Deaths,KwaZulu-Natal,Male,20-24 years,All causes,Number,1994,1922.571431965644,2121.4687329999842,1743.1474045034292
Deaths,KwaZulu-Natal,Female,20-24 years,All causes,Number,1994,1462.6070161241962,1963.73129400261,1135.8235495656606
Deaths,KwaZulu-Natal,Male,20-24 years,All causes,Rate,1994,487.61145911795523,538.0567125735422,442.1051073762041
Deaths,KwaZulu-Natal,Female,20-24 years,All causes,Rate,1994,328.98991005838366,441.7097516082835,255.48522829051586
Deaths,KwaZulu-Natal,Male,25-29 years,All causes,Number,1994,3219.659065129103,3558.1984704741603,2930.5785227369547
Deaths,KwaZulu-Natal,Female,25-29 years,All causes,Number,1994,2082.5577049468843,2721.5976697698143,1658.1222361960777
Deaths,KwaZulu-Natal,Male,25-29 years,All causes,Rate,1994,979.6885307783747,1082.7004230079606,891.7261452823129
Deaths,KwaZulu-Natal,Female,25-29 years,All causes,Rate,1994,534.6029817575326,698.647737802015,425.64827350678405
Deaths,KwaZulu-Natal,Male,30-34 years,All causes,Number,1994,3671.059130617908,4111.403504352088,3310.7169488402837
Deaths,KwaZulu-Natal,Female,30-34 years,All causes,Number,1994,1979.1164608629492,2532.849574683484,1631.4081059391592
Deaths,KwaZulu-Natal,Male,30-34 years,All causes,Rate,1994,1359.6001693619094,1522.6845174491577,1226.145143457538
Deaths,KwaZulu-Natal,Female,30-34 years,All causes,Rate,1994,613.1707992485619,784.7286548300812,505.44363204534477
Deaths,KwaZulu-Natal,Male,35-39 years,All causes,Number,1994,3228.0311168390162,3734.733206173058,2849.2140041092784
Deaths,KwaZulu-Natal,Female,35-39 years,All causes,Number,1994,1512.8973779780981,1961.5298636467835,1251.0726482127816
Deaths,KwaZulu-Natal,Male,35-39 years,All causes,Rate,1994,1421.3652287787916,1644.4760678819257,1254.5646458192093
Deaths,KwaZulu-Natal,Female,35-39 years,All causes,Rate,1994,566.5993811870514,734.6179741599627,468.54267752433776
Deaths,KwaZulu-Natal,Male,40-44 years,All causes,Number,1994,2736.6372449515375,3130.7085348440814,2385.865193187088
Deaths,KwaZulu-Natal,Female,40-44 years,All causes,Number,1994,1133.8288677485489,1451.585733210411,940.8063830655564
Deaths,KwaZulu-Natal,Male,40-44 years,All causes,Rate,1994,1448.4586737461432,1657.0343550762727,1262.800592163265
Deaths,KwaZulu-Natal,Female,40-44 years,All causes,Rate,1994,537.6974560546741,688.3877966014124,446.1600980568233
Deaths,KwaZulu-Natal,Male,45-49 years,All causes,Number,1994,2361.85035211839,2697.5126077661394,2050.418792853581
Deaths,KwaZulu-Natal,Female,45-49 years,All causes,Number,1994,1038.3121515555413,1273.4566456996815,867.8709057797616
Deaths,KwaZulu-Natal,Male,45-49 years,All causes,Rate,1994,1617.4319785388118,1847.2987293201206,1404.158786768085
Deaths,KwaZulu-Natal,Female,45-49 years,All causes,Rate,1994,598.0038900909447,733.4326453270247,499.84022336204674
Deaths,KwaZulu-Natal,Male,50-54 years,All causes,Number,1994,2119.06827968725,2418.262588672821,1844.0758113968363
Deaths,KwaZulu-Natal,Female,50-54 years,All causes,Number,1994,958.8011319959841,1138.2008478664077,816.7692066533127
Deaths,KwaZulu-Natal,Male,50-54 years,All causes,Rate,1994,1803.9409460405432,2058.6419719466285,1569.8426972219443
Deaths,KwaZulu-Natal,Female,50-54 years,All causes,Rate,1994,666.5019037004597,791.2099877450028,567.769700047274
Deaths,KwaZulu-Natal,Male,55-59 years,All causes,Number,1994,2038.3222245772524,2307.8786235950342,1783.1308044917764
Deaths,KwaZulu-Natal,Female,55-59 years,All causes,Number,1994,1128.552194039442,1283.5078649880813,990.5837100640919
Deaths,KwaZulu-Natal,Male,55-59 years,All causes,Rate,1994,2357.7589207993346,2669.558986941735,2062.57504851301
Deaths,KwaZulu-Natal,Female,55-59 years,All causes,Rate,1994,933.3898827157844,1061.5488250285964,819.2805063339202
Deaths,Limpopo,Male,15-19 years,All causes,Number,2003,407.09800858197445,437.2299824070384,378.46568657880835
Deaths,Limpopo,Female,15-19 years,All causes,Number,2003,442.3259952564294,579.0981858636983,372.1517406477628
Deaths,Limpopo,Male,15-19 years,All causes,Rate,2003,119.00837084175902,127.81695511280033,110.63818498189065
Deaths,Limpopo,Female,15-19 years,All causes,Rate,2003,127.07282757608682,166.36518023142992,106.9129431202843
Deaths,Limpopo,Male,20-24 years,All causes,Number,2003,692.8437799118207,774.0899200199308,639.8763245283315
Deaths,Limpopo,Female,20-24 years,All causes,Number,2003,1138.0748366457813,1564.5909832513594,859.5517013946836
Deaths,Limpopo,Male,20-24 years,All causes,Rate,2003,268.15238214143636,299.59719934475964,247.65230730658624
Deaths,Limpopo,Female,20-24 years,All causes,Rate,2003,403.10743787475644,554.1799557217537,304.45421769565223
Deaths,Limpopo,Male,25-29 years,All causes,Number,2003,1293.7843042403526,1535.900193614269,1159.5738092607244
Deaths,Limpopo,Female,25-29 years,All causes,Number,2003,2163.0583980289666,2874.8426796300455,1684.77949311716
Deaths,Limpopo,Male,25-29 years,All causes,Rate,2003,735.1505596844726,872.7249845699595,658.8898412815417
